"","GSM909136","GSM909137","GSM909138","GSM909139","GSM909140","GSM909141","GSM909142","GSM909143","GSM909144","GSM909145","GSM909146","GSM909147","GSM909148","GSM909149","GSM909150"
"EDDM3A",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EDC4",4.5576191208,4.4054977166,4.3213704974,4.70405944146667,4.32606653806667,4.35488111326667,4.28617999633333,4.5409284642,4.41567974653333,5.09190913446667,4.35701363253333,4.94311062213333,4.29163074433333,4.18650781213333,4.530346028
"EDC3",2.27633488666667,2.2787323612,2.27421851106667,2.2787695466,2.29600291373333,2.27909315826667,2.278431734,2.428806216,2.2762876132,2.27829680186667,2.2803157484,2.28589063966667,2.277552544,2.28204291146667,2.2782696302
"EDARADD",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EDAR",2.27960548766667,2.28261049833333,2.29362194306667,2.28286057486667,2.3149873778,2.2830842238,2.2825043768,2.2835714546,2.2823608518,2.2822810148,2.2845154802,2.27839335073333,2.28128605573333,2.2843005992,2.2824052592
"EDA2R",2.27327344,2.2736863636,2.3204963444,2.68711430686667,2.32058298,2.31169407946667,2.30390618673333,2.53987988493333,2.51857901453333,2.77488217346667,2.3198633178,2.2857158628,2.3937677056,2.4421200854,2.32309173833333
"EDA",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ECT2",2.90610557826667,2.450219223,2.65006747626667,2.8040342332,2.46689710993333,2.4522312708,2.44540462766667,2.4460179074,2.4493338764,2.44894036593333,2.45531511126667,2.41427069406667,2.43385557126667,2.4522312708,2.36676634026667
"ECSIT",5.90136402766667,5.4178169786,5.3348305796,5.87042131073333,5.4438750262,5.75435969433333,5.1990723702,5.71903933933333,5.9053573442,5.98443963533333,5.42188142226667,5.99427120686667,5.63063506026667,5.55032872233333,5.955834461
"ECSCR",3.05109270493333,3.62398032086667,3.57448429626667,3.21786513246667,3.1661742782,3.2020690792,3.8820453624,3.4300738514,3.14709879326667,2.95141913593333,2.9763209714,2.88618148286667,2.90018917226667,3.30309419093333,3.88336494126667
"ECRP",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ECM2",7.87385499066667,8.47039655993333,8.07592778286667,7.870278884,8.29937334986667,7.32260392793333,8.623234196,8.0994872128,8.86531200033333,7.6294276082,8.91150153086667,7.82601435353333,8.50572825846667,8.64559102873333,8.58597005286667
"ECM1",7.35939059693333,7.65449705126667,6.97426420726667,6.93370674246667,6.79265979233333,6.79773708166667,6.8722323308,7.0888645984,7.6391519848,7.0573059928,6.964302842,7.55810943013333,7.2795477954,7.58443371813333,7.03979299126667
"ECI2",11.7344633953333,11.5002351806667,11.7868507706667,11.6246051446667,11.6922119413333,11.6612783126667,11.7844413106667,11.7403778633333,11.5289633946667,11.7344633953333,11.3148733886667,11.4691589986667,11.437996566,11.63593317,11.6127824926667
"ECI1",8.991499029,8.92907292646667,8.95056616713333,8.85246548546667,8.71075308906667,8.84655291986667,8.79255076546667,8.935942681,8.90232224466667,8.92317798766667,8.63351834226667,9.04650552306667,8.73777924646667,8.971055535,8.942568305
"ECHS1",12.9160389026667,12.7932093046667,12.5297183066667,12.721678976,12.6792138026667,12.8401481673333,12.9281317193333,12.9775332793333,12.6408049086667,12.5826771606667,12.3974724173333,12.5297183066667,12.139465332,12.478339098,12.1975173553333
"ECHDC3",10.7226170546667,10.1480634946667,10.221658322,10.925853874,10.1421884486667,10.0129461832,10.861892006,10.277152302,9.47484602826667,9.6151975414,9.36908082353333,9.76788354033333,9.8284960566,10.489965804,9.28374049833333
"ECHDC2",11.9335684606667,12.1741555866667,11.927314874,11.9814697646667,11.327554934,11.4483423833333,11.88951642,12.1292684566667,11.424915212,11.5501913373333,11.477936742,12.3974724173333,11.7743063693333,12.3448393186667,11.7243169386667
"ECHDC1",8.92590231493333,8.5520953948,9.4500404524,8.79930263066667,9.29733733353333,8.79028933986667,8.87019708853333,9.2568473082,9.07214593606667,8.66731504626667,8.71540468126667,8.36817117966667,8.5402217456,8.8020939168,8.43301443726667
"ECH1",12.3697691493333,12.2474178126667,12.3448393186667,12.378967486,12.268767498,12.6205231993333,12.3697691493333,12.7932093046667,12.268767498,12.2889538646667,12.0112828573333,12.0879792473333,11.6127824926667,11.8674376766667,11.9651197893333
"ECEL1",2.28049191613333,2.27518710886667,2.3149251814,2.27511996313333,2.27576256633333,2.27558402026667,2.27541349873333,2.27327344,2.2756243374,2.2751134052,2.276070857,2.27361888386667,2.37057704146667,2.27626122453333,2.27489866926667
"ECE2",2.27327344,2.27327344,2.27869845353333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"ECE1",5.54560052606667,5.4980354456,5.5005532182,5.75529902986667,5.41077040193333,5.55690370833333,5.44831673893333,5.446223336,5.59602698573333,5.5917572006,5.50395365766667,5.96299679206667,5.58928635466667,5.4082886294,5.639953165
"ECD",6.31504899686667,6.11511403613333,6.0712287224,5.74225815546667,6.22271437026667,6.02167389133333,6.091730572,6.0894456036,5.76010982953333,5.74914592593333,5.84243233206667,5.7432107906,5.70683921793333,5.76482452906667,5.40014398166667
"EBPL",9.89424315606667,10.1165529873333,10.2929067586667,10.0159177464,9.78861811526667,10.110731066,9.7011690288,9.66964532206667,10.172764248,10.2674858766667,10.7155410033333,10.4970817326667,10.559090686,10.3094488473333,10.504994624
"EBP",9.9014841316,9.8993934742,10.0190688790667,9.69619091286667,10.3742906646667,10.4706696693333,10.0373089566,10.7701320653333,9.8560687282,9.98841139573333,9.815818149,10.0243495232667,9.41675484233333,9.49971426346667,9.0887723548
"EBNA1BP2 /// MIR6733",6.46721724986667,6.78280895986667,6.4874113448,6.6837838912,6.63941532333333,6.54692867213333,6.97962326273333,7.0601140356,6.6271432,6.68698621593333,6.2603471552,7.2920831256,6.72367902066667,6.8402168892,6.74873168793333
"EBLN2",2.61863354586667,2.69925314206667,2.52601982613333,2.82886743226667,2.38138030926667,2.56670144586667,2.75544561713333,3.13165257426667,3.93615061793333,3.55677273,3.1045604252,3.80636176713333,3.63441697833333,4.52565315306667,3.55677273
"EBI3",3.13865806586667,3.1165546458,3.1268045462,3.13251454446667,3.14079681366667,2.99546589246667,3.11946030986667,3.09909068766667,3.18128847926667,3.15041455393333,3.12965797473333,3.07232913686667,3.49182758386667,3.21786513246667,3.400630771
"EBF4",3.65349248506667,3.5986860576,3.6297008614,3.62588218246667,3.34454238086667,3.67711386833333,3.59624255273333,3.6030150528,3.66652586233333,3.6748715252,3.6304074074,3.58021688546667,3.5778631492,3.52952074993333,3.69730964873333
"EBF3",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EBF2",2.27327344,2.27327344,2.33490272086667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EBF1",2.29096613986667,2.29756852606667,2.29499481506667,2.29763204573333,2.29918525726667,2.29655004133333,2.2967428548,2.29748144213333,2.29612892806667,2.29655004133333,2.3005215928,2.3661203048,2.2946354384,2.29984734533333,2.2998011984
"EBAG9",8.48626967966667,8.22526309646667,8.37271109973333,8.36477010773333,8.44714531066667,8.34143576826667,8.23464392326667,8.1247882184,8.07592778286667,8.17336622993333,8.24262734753333,8.1659152232,8.14088926426667,8.33404538513333,8.14311932453333
"EARS2",4.6000166738,4.5515900964,4.6308861646,5.15162827113333,5.1150280084,4.31370902473333,4.9603555778,5.4935236254,4.7529738156,4.52508314866667,4.2384781072,4.14088815786667,4.14547797373333,4.85329884706667,4.17041171646667
"EAPP",8.1466553696,8.20986604933333,8.3106215174,8.05955356293333,8.25791539993333,8.28149647286667,8.15234669546667,8.2777921474,8.35270279273333,8.22061015586667,8.165005848,8.165005848,8.11901988926667,8.02724867506667,8.18469823273333
"EAF2",3.41580644373333,3.7602783472,4.40451822153333,3.94707519253333,3.73626639426667,4.21739401413333,4.6676217556,4.02298157053333,4.0092772946,3.88896725666667,3.9765049962,4.12408022206667,3.7388674008,4.01155587506667,3.7511307436
"EAF1",6.19652686673333,6.2776166208,6.50635798033333,6.83567684346667,6.583466129,6.95822244973333,6.89663586346667,6.70252421666667,6.69201176686667,6.24692615386667,6.8897933552,6.40059418873333,7.2620248318,6.64866031826667,6.5010710612
"E4F1",4.9932196658,4.76357168226667,4.24684573706667,4.4560405772,4.77181559806667,4.8197374362,4.82115774846667,4.32754374253333,4.58416793473333,4.50542362053333,4.58341196433333,5.5000113058,4.56170382933333,4.94866273146667,4.64139344773333
"E2F8",2.3263252496,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"E2F7",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2781202328,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"E2F5",2.33438591046667,2.4724095504,2.31658336633333,2.3216613462,2.32497893806667,2.31940851813333,2.81500346026667,2.29777939533333,2.31909584233333,2.3193465376,2.50174563666667,2.30693979813333,2.31818069386667,2.32484909626667,2.32027381446667
"E2F4",3.34454238086667,3.29462648586667,3.30560631386667,3.31863372606667,3.32161011133333,3.31214426906667,3.30361540973333,3.28599892926667,3.33873049886667,3.34454238086667,3.30881877846667,3.2515484328,3.26588128586667,3.3281933806,3.30881877846667
"E2F3",3.51251479973333,2.9406114502,3.2667952942,3.31914950593333,3.32363211726667,3.31353661286667,3.3499867854,3.28667988653333,3.34007852133333,3.36675352106667,3.3099186208,3.25233134746667,3.2667952942,3.3289139804,3.31517068253333
"E2F2",2.29247459,2.2819988068,2.28117571806667,2.28214984033333,2.2832551514,2.282432913,2.28198510873333,2.2819457308,2.2818298162,2.28164987753333,2.28383045593333,2.27789418133333,2.28077051393333,2.2835714546,2.28171749533333
"E2F1",2.28198510873333,2.28566149693333,2.28448250086667,2.2857158628,2.2870239104,2.2856926774,2.28553420926667,2.28530375546667,2.2850952082,2.2849801778,2.28744848433333,2.28034582273333,2.28388457506667,2.2873083288,2.28515490126667
"DZIP3",3.52187978986667,3.71508755073333,3.5351375334,3.7602783472,3.83226137073333,3.57448429626667,3.6487162522,3.74584627893333,3.46338671733333,3.54184394026667,3.56265703633333,3.75927463666667,3.40388979733333,3.7437380638,3.51817754813333
"DZIP1L",2.3379147226,2.3490576988,2.34136137066667,2.347620279,2.3490576988,2.42640921693333,2.34373721613333,2.47426707926667,2.34399279726667,2.361455021,2.50808893546667,2.32769199746667,2.51660725386667,2.34799620866667,2.34512213066667
"DZIP1",2.29402198206667,2.29963622893333,2.29680253006667,2.30263456813333,2.30108927693333,2.29836147773333,2.29842136073333,2.2993542052,2.29795973906667,2.29842136073333,2.35078141733333,2.31466132786667,2.296083673,2.30158132653333,2.29873758126667
"DZANK1",2.27468543693333,2.27652892833333,2.27561286666667,2.27634769813333,2.27727213133333,2.2768841056,2.27649417373333,2.27660042906667,2.27684919986667,2.27622727686667,2.27763332233333,2.2742869434,2.27565400066667,2.27794955306667,2.27614550753333
"DYX1C1",2.27517074826667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"DYSF",7.5130646728,8.01186530666667,7.466367714,7.70067548666667,7.51807028133333,7.73633135426667,7.63118004473333,7.68172430966667,7.50948513033333,7.22758336386667,7.0601140356,7.67262187653333,7.54594263186667,7.52920947726667,7.7310553106
"DYRK4",3.67980218193333,3.77895964793333,3.71508755073333,3.61222488066667,3.63857007586667,3.61792826306667,3.90953159813333,3.91970848186667,3.6528547166,3.61559337866667,3.6202747154,3.53038262253333,3.56859379113333,3.26142955513333,2.9501640374
"DYRK3",3.9765049962,3.85729549253333,3.8820453624,3.86498167193333,3.94159086026667,3.88398763866667,3.860445954,3.85873217593333,3.9755817448,3.91252162953333,3.8944625538,3.84560400913333,4.1001824856,3.82327170106667,3.89925918393333
"DYRK2",2.77097757753333,3.115469746,2.93098807313333,2.8670747948,3.85873217593333,3.1718652504,2.80358985973333,2.85334388633333,2.8596585484,2.88576026786667,3.316137717,2.71912904646667,3.11686446213333,2.81500346026667,2.86594517853333
"DYRK1B",2.27556467433333,2.27781042553333,2.27698184946667,2.2777597944,2.27869845353333,2.37005821093333,2.2776235838,2.2778477018,2.27787534086667,2.27749383773333,2.27919469933333,2.2750750286,2.27684919986667,2.279002188,2.35980860753333
"DYRK1A",3.44259513186667,3.384749337,3.4129767136,3.42053694113333,3.4356401622,3.41359385453333,3.39490396526667,3.384749337,3.44203522033333,3.44203522033333,3.46256277346667,3.3499867854,3.3653233884,3.42750866966667,3.40898851806667
"DYNLT3",9.7381252928,9.74983963866667,10.13342097,9.59148264213333,9.99971598286667,9.84387470313333,9.80601499553333,9.61776746673333,9.60772890493333,9.6004729932,9.53116200093333,9.62923865033333,9.36584198966667,9.51466429013333,9.25919774086667
"DYNLT1",9.80601499553333,9.52353950266667,9.84908948446667,9.6846720286,9.4827676866,9.58805397086667,9.8284960566,9.79566582333333,9.2035085246,8.90674931073333,9.6004729932,9.1464675032,9.4608643852,9.27921177213333,8.78278622726667
"DYNLRB2",2.28899000253333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27352482773333,2.27327344
"DYNLRB1",8.72548396093333,8.9854875446,8.60207125726667,8.77634964973333,8.8685125478,8.6322627218,9.0091319016,8.88612806733333,8.38373781486667,8.17223190326667,8.25791539993333,8.88497572053333,8.211173607,8.71270082293333,8.50982181206667
"DYNLL2",5.2067705458,5.8563034466,5.39323812106667,5.4522803818,5.29334293006667,5.171318168,5.33229287206667,4.995313438,4.9888904716,5.061505882,4.9562038204,5.3385080058,5.29466556753333,5.28927825546667,5.28625554593333
"DYNLL1",12.0233464766667,11.988502572,12.1560547733333,11.6612783126667,12.2295880833333,11.7514315613333,12.4043343853333,11.9335684606667,12.082531496,11.7290552646667,11.7962526173333,11.8597734246667,11.2317037306667,11.7290552646667,11.5243078706667
"DYNC2LI1",3.98416573946667,4.12957556473333,4.10534495753333,3.68430803333333,3.94095493393333,3.911910749,4.35228286766667,3.7956809992,4.00218861446667,3.94048418046667,3.9399071172,3.87291696853333,3.87491317946667,3.91252162953333,3.93104210653333
"DYNC2H1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"DYNC1LI2",7.44361939373333,7.63321469873333,7.1577717392,7.48598860113333,7.6630744552,7.586357042,7.48345301713333,7.55063794266667,7.35293996893333,7.67770338793333,7.42597321013333,7.66227770593333,7.25172310153333,7.49852604433333,7.5737638978
"DYNC1LI1",6.56894784013333,6.13076353433333,6.1594874168,6.0843547398,6.1828090164,6.2626604256,6.55267983526667,6.06155541966667,6.09055167073333,5.70683921793333,6.111352264,5.8700659206,6.15625380553333,5.96716482146667,6.19201164266667
"DYNC1I1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27387326706667,2.27327344
"DYNC1H1",3.1358395892,3.09138846746667,3.05014776366667,3.0377621848,3.07080478966667,3.05919353246667,3.03904048806667,3.0226000506,3.0665127642,3.07232913686667,3.0493525534,2.9983539738,3.00027402346667,3.0493525534,3.02442080833333
"DYM",5.96011009406667,5.4403453438,5.47672137886667,5.98377989693333,5.67206216186667,5.53045627206667,5.60781474146667,5.58220365313333,5.5189756506,4.92190257953333,5.63665358573333,5.3526849282,5.2530909578,5.4189766252,5.7575766764
"DYDC2",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.28665304333333,2.27327344,2.27327344,2.27327344
"DYDC1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"DXO",4.19801737193333,4.77813731573333,4.19068290853333,4.5628588352,4.17985410366667,4.18162076313333,4.16179595693333,4.15275522293333,4.23359068833333,4.22662136413333,4.19801737193333,4.55724619846667,4.15905580733333,4.19692474173333,4.20890777686667
"DVL3",5.47343675093333,5.92367117453333,5.31699956626667,5.67640681286667,5.4575914692,5.4349985944,5.44883738513333,5.76120961153333,5.1878567054,5.25367146966667,5.22411162866667,5.84106785886667,5.45673687773333,5.46034185413333,5.44699264593333
"DVL2",3.0717935054,3.17800234113333,3.058063027,3.04324389393333,3.07903616273333,3.0673194228,3.0481493484,3.03007221193333,3.07867776733333,3.0757470904,3.05607014173333,3.66255224653333,3.00902773646667,3.058063027,3.07903616273333
"DVL1",7.20371680906667,7.02493685293333,6.6039809476,7.33714212026667,6.6837838912,7.32681079846667,7.4291910078,7.20636060873333,6.47852757733333,7.36556409213333,7.22130831073333,7.21982056326667,7.32260392793333,7.3242083596,7.14020243586667
"DUT",6.862722791,6.82881146313333,6.9673169092,6.83323060186667,6.8310887962,6.83842158253333,6.91776739486667,6.71828609013333,6.89283278146667,7.23123454633333,6.8705238132,6.7842851234,6.5154681108,7.03831392133333,6.87698078486667
